# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1539474	1541450	-	WP_035067348.1	WP_035067348.1		acetoacetate--CoA ligase			AFK25_RS08090	1977	658	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1541568	1543490	-							AFK25_RS08095	1923		old_locus_tag=AFK25_08115
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1541568	1543490	-	WP_035067350.1	WP_035067350.1		FapA family protein			AFK25_RS08095	1923	640	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1543608	1544078	+							AFK25_RS08100	471		old_locus_tag=AFK25_08120
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1543608	1544078	+	WP_035067352.1	WP_035067352.1		PCYCGC domain-containing protein			AFK25_RS08100	471	156	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1544103	1545332	-							AFK25_RS08105	1230		old_locus_tag=AFK25_08125
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1544103	1545332	-	WP_035067354.1	WP_035067354.1		ABC transporter permease			AFK25_RS08105	1230	409	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1545322	1546224	-							AFK25_RS08110	903		old_locus_tag=AFK25_08130
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1545322	1546224	-	WP_035067355.1	WP_035067355.1		ABC transporter ATP-binding protein			AFK25_RS08110	903	300	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1546376	1546843	+							AFK25_RS08115	468		old_locus_tag=AFK25_08135
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1546376	1546843	+	WP_035067357.1	WP_035067357.1		hypothetical protein			AFK25_RS08115	468	155	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1547152	1548270	+					proB		AFK25_RS08120	1119		old_locus_tag=AFK25_08140
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1547152	1548270	+	WP_035067359.1	WP_035067359.1		glutamate 5-kinase	proB		AFK25_RS08120	1119	372	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1548292	1549533	+							AFK25_RS08125	1242		old_locus_tag=AFK25_08145
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1548292	1549533	+	WP_035067361.1	WP_035067361.1		glutamate-5-semialdehyde dehydrogenase			AFK25_RS08125	1242	413	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1549573	1550292	-							AFK25_RS08130	720		old_locus_tag=AFK25_08150
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1549573	1550292	-	WP_240483460.1	WP_240483460.1		iron reductase			AFK25_RS08130	720	239	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1550289	1551101	-							AFK25_RS08135	813		old_locus_tag=AFK25_08155
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1550289	1551101	-	WP_035067365.1	WP_035067365.1		ABC transporter ATP-binding protein			AFK25_RS08135	813	270	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1551114	1552166	-							AFK25_RS08140	1053		old_locus_tag=AFK25_08160
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1551114	1552166	-	WP_035067367.1	WP_035067367.1		iron ABC transporter permease			AFK25_RS08140	1053	350	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1552163	1553161	-							AFK25_RS08145	999		old_locus_tag=AFK25_08165
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1552163	1553161	-	WP_035067369.1	WP_035067369.1		iron ABC transporter permease			AFK25_RS08145	999	332	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1553365	1554315	+							AFK25_RS08150	951		old_locus_tag=AFK25_08170
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1553365	1554315	+	WP_035067371.1	WP_035067371.1		iron-siderophore ABC transporter substrate-binding protein			AFK25_RS08150	951	316	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1554534	1555310	-							AFK25_RS08160	777		old_locus_tag=AFK25_08180
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1554534	1555310	-	WP_035067373.1	WP_035067373.1		SDR family oxidoreductase			AFK25_RS08160	777	258	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1555324	1556157	-							AFK25_RS08165	834		old_locus_tag=AFK25_08185
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1555324	1556157	-	WP_035067374.1	WP_035067374.1		5'-3' exonuclease			AFK25_RS08165	834	277	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1556647	1557741	+							AFK25_RS08170	1095		old_locus_tag=AFK25_08190
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1556647	1557741	+	WP_240483463.1	WP_240483463.1		IS4 family transposase			AFK25_RS08170	1095	364	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1557915	1559138	-							AFK25_RS08175	1224		old_locus_tag=AFK25_08195
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1557915	1559138	-	WP_240483462.1	WP_240483462.1		MFS transporter			AFK25_RS08175	1224	407	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1559146	1559994	-							AFK25_RS08180	849		old_locus_tag=AFK25_08200
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1559146	1559994	-	WP_240485045.1	WP_240485045.1		formylglycine-generating enzyme family protein			AFK25_RS08180	849	282	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1560289	1561479	-							AFK25_RS08185	1191		old_locus_tag=AFK25_08205
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1560289	1561479	-	WP_035067864.1	WP_035067864.1		ISL3 family transposase			AFK25_RS08185	1191	396	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1561583	1562098	-							AFK25_RS08190	516		old_locus_tag=AFK25_08210
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1561583	1562098	-	WP_035067975.1	WP_035067975.1		hypothetical protein			AFK25_RS08190	516	171	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1562429	1563877	+							AFK25_RS08195	1449		old_locus_tag=AFK25_08215
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1562429	1563877	+	WP_049720885.1	WP_049720885.1		IS66 family transposase			AFK25_RS08195	1449	482	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1564343	1565632	-							AFK25_RS08200	1290		old_locus_tag=AFK25_08220
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1564343	1565632	-	WP_049720938.1	WP_049720938.1		ISLre2 family transposase			AFK25_RS08200	1290	429	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1566514	1566867	-							AFK25_RS08215	354		old_locus_tag=AFK25_08235
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1566514	1566867	-	WP_035067563.1	WP_035067563.1		hypothetical protein			AFK25_RS08215	354	117	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1566996	1567298	-							AFK25_RS08220	303		old_locus_tag=AFK25_08240
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1566996	1567298	-	WP_009361400.1	WP_009361400.1		hypothetical protein			AFK25_RS08220	303	100	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1567527	1567751	-							AFK25_RS08225	225		old_locus_tag=AFK25_08245
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1567527	1567751	-	WP_019417793.1	WP_019417793.1		hypothetical protein			AFK25_RS08225	225	74	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1567832	1568032	-							AFK25_RS08230	201		old_locus_tag=AFK25_08250
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1567832	1568032	-	WP_035067565.1	WP_035067565.1		hypothetical protein			AFK25_RS08230	201	66	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1568038	1568340	-							AFK25_RS08235	303		old_locus_tag=AFK25_08255
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1568038	1568340	-	WP_006319754.1	WP_006319754.1		4Fe-4S dicluster domain-containing protein			AFK25_RS08235	303	100	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1568322	1569617	-							AFK25_RS08240	1296		old_locus_tag=AFK25_08260
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1568322	1569617	-	WP_035067567.1	WP_035067567.1		FAD-dependent oxidoreductase			AFK25_RS08240	1296	431	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1569610	1570659	-							AFK25_RS08245	1050		old_locus_tag=AFK25_08265
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1569610	1570659	-	WP_009361405.1	WP_009361405.1		electron transfer flavoprotein subunit alpha/FixB family protein			AFK25_RS08245	1050	349	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1570672	1571484	-							AFK25_RS08250	813		old_locus_tag=AFK25_08270
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1570672	1571484	-	WP_035067569.1	WP_035067569.1		electron transfer flavoprotein subunit beta/FixA family protein			AFK25_RS08250	813	270	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1571583	1572731	-							AFK25_RS08255	1149		old_locus_tag=AFK25_08275
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1571583	1572731	-	WP_035067571.1	WP_035067571.1		saccharopine dehydrogenase NADP-binding domain-containing protein			AFK25_RS08255	1149	382	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1572745	1574220	-							AFK25_RS08260	1476		old_locus_tag=AFK25_08280
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1572745	1574220	-	WP_035067573.1	WP_035067573.1		aldehyde dehydrogenase family protein			AFK25_RS08260	1476	491	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1574217	1575842	-							AFK25_RS08265	1626		old_locus_tag=AFK25_08285
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1574217	1575842	-	WP_035067575.1	WP_035067575.1		thiamine pyrophosphate-binding protein			AFK25_RS08265	1626	541	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1575932	1577311	-							AFK25_RS08270	1380		old_locus_tag=AFK25_08290
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1575932	1577311	-	WP_033383436.1	WP_033383436.1		APC family permease			AFK25_RS08270	1380	459	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1577326	1578768	-							AFK25_RS08275	1443		old_locus_tag=AFK25_08295
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1577326	1578768	-	WP_035067577.1	WP_035067577.1		aldehyde dehydrogenase family protein			AFK25_RS08275	1443	480	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1578756	1580069	-					gabT		AFK25_RS08280	1314		old_locus_tag=AFK25_08300
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1578756	1580069	-	WP_035067579.1	WP_035067579.1		4-aminobutyrate--2-oxoglutarate transaminase	gabT		AFK25_RS08280	1314	437	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1580478	1581635	+							AFK25_RS08285	1158		old_locus_tag=AFK25_08305
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1580478	1581635	+	WP_026011702.1	WP_026011702.1		CoA transferase			AFK25_RS08285	1158	385	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1581625	1582815	+							AFK25_RS08290	1191		old_locus_tag=AFK25_08310
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1581625	1582815	+	WP_021095283.1	WP_021095283.1		acyl-CoA dehydrogenase family protein			AFK25_RS08290	1191	396	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1582836	1583162	-							AFK25_RS08295	327		old_locus_tag=AFK25_08315
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1582836	1583162	-	WP_003395822.1	WP_003395822.1		DUF3870 domain-containing protein			AFK25_RS08295	327	108	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1583248	1584930	-					ilvD		AFK25_RS08300	1683		old_locus_tag=AFK25_08320
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1583248	1584930	-	WP_035067580.1	WP_035067580.1		dihydroxy-acid dehydratase	ilvD		AFK25_RS08300	1683	560	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1585061	1586515	-							AFK25_RS08305	1455		old_locus_tag=AFK25_08325
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1585061	1586515	-	WP_035067583.1	WP_035067583.1		glutamate synthase subunit beta			AFK25_RS08305	1455	484	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1586552	1591096	-					gltB		AFK25_RS08310	4545		old_locus_tag=AFK25_08330
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1586552	1591096	-	WP_035067584.1	WP_035067584.1		glutamate synthase large subunit	gltB		AFK25_RS08310	4545	1514	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1591216	1592115	+							AFK25_RS08315	900		old_locus_tag=AFK25_08335
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1591216	1592115	+	WP_019417806.1	WP_019417806.1		LysR family transcriptional regulator			AFK25_RS08315	900	299	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1592150	1593511	-							AFK25_RS08320	1362		old_locus_tag=AFK25_08340
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1592150	1593511	-	WP_035067586.1	WP_035067586.1		methyl-accepting chemotaxis protein			AFK25_RS08320	1362	453	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1594076	1594540	+							AFK25_RS08330	465		old_locus_tag=AFK25_08350
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1594076	1594540	+	WP_035067588.1	WP_035067588.1		GyrI-like domain-containing protein			AFK25_RS08330	465	154	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1594593	1595516	-							AFK25_RS08335	924		old_locus_tag=AFK25_08355
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1594593	1595516	-	WP_009361421.1	WP_009361421.1		AEC family transporter			AFK25_RS08335	924	307	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1595632	1597062	-							AFK25_RS08340	1431		old_locus_tag=AFK25_08360
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1595632	1597062	-	WP_035067590.1	WP_035067590.1		aldehyde dehydrogenase family protein			AFK25_RS08340	1431	476	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1597207	1598607	-							AFK25_RS08345	1401		old_locus_tag=AFK25_08365
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1597207	1598607	-	WP_035067592.1	WP_035067592.1		DNA photolyase family protein			AFK25_RS08345	1401	466	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1598696	1600156	+							AFK25_RS08350	1461		old_locus_tag=AFK25_08370
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1598696	1600156	+	WP_035067594.1	WP_035067594.1		NAD(P)/FAD-dependent oxidoreductase			AFK25_RS08350	1461	486	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1600178	1600588	-							AFK25_RS08355	411		old_locus_tag=AFK25_08375
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1600178	1600588	-	WP_240483487.1	WP_240483487.1		protease complex subunit PrcB family protein			AFK25_RS08355	411	136	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1600701	1602593	-					asnB		AFK25_RS08360	1893		old_locus_tag=AFK25_08380
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1600701	1602593	-	WP_035067605.1	WP_035067605.1		asparagine synthase (glutamine-hydrolyzing)	asnB		AFK25_RS08360	1893	630	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1602831	1604360	+							AFK25_RS08365	1530		old_locus_tag=AFK25_08385
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1602831	1604360	+	WP_035067607.1	WP_035067607.1		multicopper oxidase family protein			AFK25_RS08365	1530	509	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1604399	1604602	-					copZ		AFK25_RS08370	204		old_locus_tag=AFK25_08390
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1604399	1604602	-	WP_035067642.1	WP_035067642.1		copper chaperone CopZ	copZ		AFK25_RS08370	204	67	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1604621	1607017	-							AFK25_RS08375	2397		old_locus_tag=AFK25_08395
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1604621	1607017	-	WP_035067609.1	WP_035067609.1		heavy metal translocating P-type ATPase			AFK25_RS08375	2397	798	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1607033	1607344	-							AFK25_RS08380	312		old_locus_tag=AFK25_08400
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1607033	1607344	-	WP_035067611.1	WP_035067611.1		metal-sensing transcriptional repressor			AFK25_RS08380	312	103	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1607442	1607645	-							AFK25_RS08385	204		old_locus_tag=AFK25_08405
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1607442	1607645	-	WP_035067613.1	WP_035067613.1		SHOCT domain-containing protein			AFK25_RS08385	204	67	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1607670	1608398	-							AFK25_RS08390	729		old_locus_tag=AFK25_08410
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1607670	1608398	-	WP_035067615.1	WP_035067615.1		sulfite exporter TauE/SafE family protein			AFK25_RS08390	729	242	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1608510	1609484	-							AFK25_RS08395	975		old_locus_tag=AFK25_08415
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1608510	1609484	-	WP_035067617.1	WP_035067617.1		hypothetical protein			AFK25_RS08395	975	324	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1609536	1610090	-							AFK25_RS08400	555		old_locus_tag=AFK25_08420
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1609536	1610090	-	WP_035067619.1	WP_035067619.1		VTT domain-containing protein			AFK25_RS08400	555	184	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1610075	1610749	-							AFK25_RS08405	675		old_locus_tag=AFK25_08425
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1610075	1610749	-	WP_035067620.1	WP_035067620.1		response regulator transcription factor			AFK25_RS08405	675	224	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1610752	1612128	-							AFK25_RS08410	1377		old_locus_tag=AFK25_08430
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1610752	1612128	-	WP_035067623.1	WP_035067623.1		ATP-binding protein			AFK25_RS08410	1377	458	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1612427	1612843	+							AFK25_RS08415	417		old_locus_tag=AFK25_08435
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1612427	1612843	+	WP_035067625.1	WP_035067625.1		hypothetical protein			AFK25_RS08415	417	138	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1612864	1613145	+							AFK25_RS08420	282		old_locus_tag=AFK25_08440
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1612864	1613145	+	WP_035067627.1	WP_035067627.1		hypothetical protein			AFK25_RS08420	282	93	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1613171	1613893	-							AFK25_RS08425	723		old_locus_tag=AFK25_08445
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1613171	1613893	-	WP_035067629.1	WP_035067629.1		tryptophan-rich sensory protein			AFK25_RS08425	723	240	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1613994	1615487	-							AFK25_RS08430	1494		old_locus_tag=AFK25_08450
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1613994	1615487	-	WP_035067630.1	WP_035067630.1		glycoside hydrolase family 32 protein			AFK25_RS08430	1494	497	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1615510	1616091	-							AFK25_RS08435	582		old_locus_tag=AFK25_08455
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1615510	1616091	-	WP_035067632.1	WP_035067632.1		Uma2 family endonuclease			AFK25_RS08435	582	193	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1616084	1616962	-							AFK25_RS08440	879		old_locus_tag=AFK25_08460
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1616084	1616962	-	WP_035067634.1	WP_035067634.1		hypothetical protein			AFK25_RS08440	879	292	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1617073	1617777	+							AFK25_RS08445	705		old_locus_tag=AFK25_08465
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1617073	1617777	+	WP_035067636.1	WP_035067636.1		polysaccharide deacetylase family protein			AFK25_RS08445	705	234	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1617862	1618692	+							AFK25_RS08450	831		old_locus_tag=AFK25_08470
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1617862	1618692	+	WP_009362340.1	WP_009362340.1		aldo/keto reductase			AFK25_RS08450	831	276	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1618720	1619862	-							AFK25_RS08455	1143		old_locus_tag=AFK25_08475
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1618720	1619862	-	WP_035067638.1	WP_035067638.1		TIGR04053 family radical SAM/SPASM domain-containing protein			AFK25_RS08455	1143	380	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1620008	1620568	+							AFK25_RS08460	561		old_locus_tag=AFK25_08480
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1620008	1620568	+	WP_035067640.1	WP_035067640.1		sugar O-acetyltransferase			AFK25_RS08460	561	186	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1620597	1621421	-							AFK25_RS08465	825		old_locus_tag=AFK25_08485
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1620597	1621421	-	WP_009362343.1	WP_009362343.1		undecaprenyl-diphosphate phosphatase			AFK25_RS08465	825	274	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1621583	1622092	-							AFK25_RS08470	510		old_locus_tag=AFK25_08490
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1621583	1622092	-	WP_019417845.1	WP_019417845.1		DoxX family protein			AFK25_RS08470	510	169	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1622636	1624084	-							AFK25_RS08475	1449		old_locus_tag=AFK25_08495
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1622636	1624084	-	WP_049720887.1	WP_049720887.1		IS66 family transposase			AFK25_RS08475	1449	482	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1624318	1626504	+					katG		AFK25_RS08480	2187		old_locus_tag=AFK25_08500
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1624318	1626504	+	WP_035067032.1	WP_035067032.1		catalase/peroxidase HPI	katG		AFK25_RS08480	2187	728	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1626544	1627533	-							AFK25_RS08485	990		old_locus_tag=AFK25_08505
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1626544	1627533	-	WP_035067030.1	WP_035067030.1		PD-(D/E)XK nuclease family protein			AFK25_RS08485	990	329	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	1627573	1627866	-							AFK25_RS08490	294		old_locus_tag=AFK25_08510
