# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1763438	1764157	-	WP_171565140.1	WP_171565140.1		ABC transporter ATP-binding protein			IRT44_RS08665	720	239	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1764185	1765459	-							IRT44_RS08670	1275		old_locus_tag=IRT44_08610
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1764185	1765459	-	WP_212132645.1	WP_212132645.1		efflux RND transporter periplasmic adaptor subunit			IRT44_RS08670	1275	424	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1765695	1767056	+							IRT44_RS08675	1362		old_locus_tag=IRT44_08615
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1765695	1767056	+	WP_230077764.1	WP_230077764.1		glucose-6-phosphate isomerase			IRT44_RS08675	1362	453	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1767007	1767288	+							IRT44_RS08680	282		old_locus_tag=IRT44_08620
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1767007	1767288	+	WP_171565136.1	WP_171565136.1		excisionase family DNA-binding protein			IRT44_RS08680	282	93	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1767642	1768772	+					thiO		IRT44_RS08685	1131		old_locus_tag=IRT44_08625
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1767642	1768772	+	WP_230077765.1	WP_230077765.1		glycine oxidase ThiO	thiO		IRT44_RS08685	1131	376	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1768852	1769796	+							IRT44_RS08690	945		old_locus_tag=IRT44_08630
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1768852	1769796	+	WP_171565132.1	WP_171565132.1		hypothetical protein			IRT44_RS08690	945	314	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1769930	1770331	+							IRT44_RS08695	402		old_locus_tag=IRT44_08635
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1769930	1770331	+	WP_171565130.1	WP_171565130.1		YugN family protein			IRT44_RS08695	402	133	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1770854	1771303	+							IRT44_RS08700	450		old_locus_tag=IRT44_08640
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1770854	1771303	+	WP_171565128.1	WP_171565128.1		NUDIX domain-containing protein			IRT44_RS08700	450	149	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1771390	1772190	+							IRT44_RS08705	801		old_locus_tag=IRT44_08645
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1771390	1772190	+	WP_171565126.1	WP_171565126.1		NAD kinase			IRT44_RS08705	801	266	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1772227	1772943	+							IRT44_RS08710	717		old_locus_tag=IRT44_08650
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1772227	1772943	+	WP_171565125.1	WP_171565125.1		MOSC domain-containing protein			IRT44_RS08710	717	238	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1772980	1773705	-							IRT44_RS08715	726		old_locus_tag=IRT44_08655
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1772980	1773705	-	WP_230077766.1	WP_230077766.1		3'-5' exonuclease			IRT44_RS08715	726	241	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1773718	1774884	-							IRT44_RS08720	1167		old_locus_tag=IRT44_08660
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1773718	1774884	-	WP_230077767.1	WP_230077767.1		DUF294 nucleotidyltransferase-like domain-containing protein			IRT44_RS08720	1167	388	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1774781	1776121	-							IRT44_RS08725	1341		old_locus_tag=IRT44_08665
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1774781	1776121	-	WP_230077768.1	WP_230077768.1		ammonium transporter			IRT44_RS08725	1341	446	
gene	pseudogene	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1776369	1776760	+							IRT44_RS08730	392		pseudo;old_locus_tag=IRT44_08670
CDS	without_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1776369	1776760	+				histidine phosphatase family protein			IRT44_RS08730	392		pseudo
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1776850	1777008	-							IRT44_RS08735	159		old_locus_tag=IRT44_08675
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1776850	1777008	-	WP_171565120.1	WP_171565120.1		hypothetical protein			IRT44_RS08735	159	52	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1777160	1777546	+							IRT44_RS08740	387		old_locus_tag=IRT44_08680
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1777160	1777546	+	WP_171565119.1	WP_171565119.1		toprim domain-containing protein			IRT44_RS08740	387	128	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1777582	1777788	+							IRT44_RS08745	207		old_locus_tag=IRT44_08685
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1777582	1777788	+	WP_171565118.1	WP_171565118.1		hypothetical protein			IRT44_RS08745	207	68	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1777822	1778601	-							IRT44_RS08750	780		old_locus_tag=IRT44_08690
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1777822	1778601	-	WP_230077769.1	WP_230077769.1		undecaprenyl-diphosphate phosphatase			IRT44_RS08750	780	259	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1778838	1779737	+							IRT44_RS08755	900		old_locus_tag=IRT44_08695
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1778838	1779737	+	WP_171565116.1	WP_171565116.1		S1-like domain-containing RNA-binding protein			IRT44_RS08755	900	299	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1780245	1780586	+							IRT44_RS08760	342		old_locus_tag=IRT44_08700
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1780245	1780586	+	WP_230077770.1	WP_230077770.1		hypothetical protein			IRT44_RS08760	342	113	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1780838	1782784	-							IRT44_RS08765	1947		old_locus_tag=IRT44_08705
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1780838	1782784	-	WP_230077771.1	WP_230077771.1		TRAP transporter permease			IRT44_RS08765	1947	648	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1782785	1783315	-							IRT44_RS08770	531		old_locus_tag=IRT44_08710
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1782785	1783315	-	WP_230077772.1	WP_230077772.1		DUF1850 domain-containing protein			IRT44_RS08770	531	176	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1783322	1784332	-							IRT44_RS08775	1011		old_locus_tag=IRT44_08715
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1783322	1784332	-	WP_230077773.1	WP_230077773.1		TAXI family TRAP transporter solute-binding subunit			IRT44_RS08775	1011	336	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1784532	1785818	+							IRT44_RS08780	1287		old_locus_tag=IRT44_08720
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1784532	1785818	+	WP_230077774.1	WP_230077774.1		sensor histidine kinase			IRT44_RS08780	1287	428	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1785823	1786743	+							IRT44_RS08785	921		old_locus_tag=IRT44_08725
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1785823	1786743	+	WP_230077775.1	WP_230077775.1		response regulator			IRT44_RS08785	921	306	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1786922	1787977	+							IRT44_RS08790	1056		old_locus_tag=IRT44_08730
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1786922	1787977	+	WP_230077776.1	WP_230077776.1		tetraprenyl-beta-curcumene synthase family protein			IRT44_RS08790	1056	351	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1787988	1788161	-							IRT44_RS08795	174		old_locus_tag=IRT44_08735
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1787988	1788161	-	WP_171565106.1	WP_171565106.1		DUF5325 family protein			IRT44_RS08795	174	57	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1788281	1788901	+							IRT44_RS08800	621		old_locus_tag=IRT44_08740
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1788281	1788901	+	WP_171565105.1	WP_171565105.1		PilZ domain-containing protein			IRT44_RS08800	621	206	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1789004	1789207	-							IRT44_RS08805	204		old_locus_tag=IRT44_08745
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1789004	1789207	-	WP_171565104.1	WP_171565104.1		hypothetical protein			IRT44_RS08805	204	67	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1789239	1789460	-							IRT44_RS08810	222		old_locus_tag=IRT44_08750
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1789239	1789460	-	WP_171565103.1	WP_171565103.1		hypothetical protein			IRT44_RS08810	222	73	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1789589	1790746	+							IRT44_RS08815	1158		old_locus_tag=IRT44_08755
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1789589	1790746	+	WP_230077777.1	WP_230077777.1		PQQ-dependent sugar dehydrogenase			IRT44_RS08815	1158	385	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1791215	1792915	-							IRT44_RS08820	1701		old_locus_tag=IRT44_08760
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1791215	1792915	-	WP_230077778.1	WP_230077778.1		sigma 54-interacting transcriptional regulator			IRT44_RS08820	1701	566	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1793154	1794074	+							IRT44_RS08825	921		old_locus_tag=IRT44_08765
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1793154	1794074	+	WP_230077779.1	WP_230077779.1		proline dehydrogenase			IRT44_RS08825	921	306	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1794270	1795199	+							IRT44_RS08830	930		old_locus_tag=IRT44_08770
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1794270	1795199	+	WP_230077780.1	WP_230077780.1		DNA-3-methyladenine glycosylase 2			IRT44_RS08830	930	309	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1795352	1796701	+					brnQ		IRT44_RS08835	1350		old_locus_tag=IRT44_08775
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1795352	1796701	+	WP_230077781.1	WP_230077781.1		branched-chain amino acid transport system II carrier protein	brnQ		IRT44_RS08835	1350	449	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1796698	1797621	-							IRT44_RS08840	924		old_locus_tag=IRT44_08780
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1796698	1797621	-	WP_171565097.1	WP_171565097.1		DMT family transporter			IRT44_RS08840	924	307	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1797900	1798466	+							IRT44_RS08845	567		old_locus_tag=IRT44_08785
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1797900	1798466	+	WP_230077782.1	WP_230077782.1		acyl-CoA thioesterase			IRT44_RS08845	567	188	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1798599	1799306	+							IRT44_RS08850	708		old_locus_tag=IRT44_08790
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1798599	1799306	+	WP_212132656.1	WP_212132656.1		HAD-IA family hydrolase			IRT44_RS08850	708	235	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1799393	1800256	+					speE		IRT44_RS08855	864		old_locus_tag=IRT44_08795
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1799393	1800256	+	WP_171565094.1	WP_171565094.1		polyamine aminopropyltransferase	speE		IRT44_RS08855	864	287	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1800270	1801175	-							IRT44_RS08860	906		old_locus_tag=IRT44_08800
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1800270	1801175	-	WP_171565093.1	WP_171565093.1		ABC transporter ATP-binding protein			IRT44_RS08860	906	301	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1801175	1801858	-							IRT44_RS08865	684		old_locus_tag=IRT44_08805
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1801175	1801858	-	WP_230077783.1	WP_230077783.1		ABC transporter permease			IRT44_RS08865	684	227	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1802059	1802724	+							IRT44_RS08870	666		old_locus_tag=IRT44_08810
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1802059	1802724	+	WP_230077871.1	WP_230077871.1		response regulator transcription factor			IRT44_RS08870	666	221	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1802721	1804529	+							IRT44_RS08875	1809		old_locus_tag=IRT44_08815
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1802721	1804529	+	WP_230077784.1	WP_230077784.1		HAMP domain-containing histidine kinase			IRT44_RS08875	1809	602	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1804674	1805558	-							IRT44_RS08880	885		old_locus_tag=IRT44_08820
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1804674	1805558	-	WP_230077785.1	WP_230077785.1		YitT family protein			IRT44_RS08880	885	294	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1805776	1806531	+							IRT44_RS08885	756		old_locus_tag=IRT44_08825
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1805776	1806531	+	WP_212132680.1	WP_212132680.1		DUF2087 domain-containing protein			IRT44_RS08885	756	251	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1806557	1806898	+							IRT44_RS08890	342		old_locus_tag=IRT44_08830
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1806557	1806898	+	WP_171565088.1	WP_171565088.1		GIY-YIG nuclease family protein			IRT44_RS08890	342	113	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1807064	1808395	-							IRT44_RS08895	1332		old_locus_tag=IRT44_08835
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1807064	1808395	-	WP_230077786.1	WP_230077786.1		family 10 glycosylhydrolase			IRT44_RS08895	1332	443	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1808741	1809439	+							IRT44_RS08900	699		old_locus_tag=IRT44_08840
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1808741	1809439	+	WP_216369327.1	WP_216369327.1		futalosine hydrolase			IRT44_RS08900	699	232	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1809436	1810266	+							IRT44_RS08905	831		old_locus_tag=IRT44_08845
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1809436	1810266	+	WP_171565087.1	WP_171565087.1		1,4-dihydroxy-6-naphthoate synthase			IRT44_RS08905	831	276	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1810470	1810616	-							IRT44_RS08910	147		old_locus_tag=IRT44_08850
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1810470	1810616	-	WP_212132660.1	WP_212132660.1		DUF4180 domain-containing protein			IRT44_RS08910	147	48	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1810689	1811072	-							IRT44_RS08915	384		old_locus_tag=IRT44_08855
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1810689	1811072	-	WP_212132683.1	WP_212132683.1		VOC family protein			IRT44_RS08915	384	127	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1811190	1812503	-							IRT44_RS08920	1314		old_locus_tag=IRT44_08860
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1811190	1812503	-	WP_230077787.1	WP_230077787.1		serpin family protein			IRT44_RS08920	1314	437	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1812738	1813133	+							IRT44_RS08925	396		old_locus_tag=IRT44_08865
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1812738	1813133	+	WP_230077788.1	WP_230077788.1		RidA family protein			IRT44_RS08925	396	131	
gene	pseudogene	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1813138	1813320	+							IRT44_RS08930	183		partial;pseudo;old_locus_tag=IRT44_08870
CDS	without_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1813138	1813320	+				GNAT family N-acetyltransferase			IRT44_RS08930	183		partial;pseudo
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1813526	1814917	-					rlmD		IRT44_RS08935	1392		old_locus_tag=IRT44_08875
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1813526	1814917	-	WP_230077789.1	WP_230077789.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		IRT44_RS08935	1392	463	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1815147	1815488	+							IRT44_RS08940	342		old_locus_tag=IRT44_08880
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1815147	1815488	+	WP_171565082.1	WP_171565082.1		hypothetical protein			IRT44_RS08940	342	113	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1815968	1817215	+					ilvA		IRT44_RS08945	1248		old_locus_tag=IRT44_08885
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1815968	1817215	+	WP_212132663.1	WP_212132663.1		threonine ammonia-lyase IlvA	ilvA		IRT44_RS08945	1248	415	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1817418	1817579	+							IRT44_RS08950	162		old_locus_tag=IRT44_08890
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1817418	1817579	+	WP_171565080.1	WP_171565080.1		YhfH family protein			IRT44_RS08950	162	53	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1817736	1818968	-							IRT44_RS08955	1233		old_locus_tag=IRT44_08895
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1817736	1818968	-	WP_212132664.1	WP_212132664.1		aminopeptidase			IRT44_RS08955	1233	410	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1819154	1819711	+							IRT44_RS08960	558		old_locus_tag=IRT44_08900
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1819154	1819711	+	WP_171565078.1	WP_171565078.1		hypothetical protein			IRT44_RS08960	558	185	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1819875	1820438	+							IRT44_RS08965	564		old_locus_tag=IRT44_08905
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1819875	1820438	+	WP_171565077.1	WP_171565077.1		biotin transporter BioY			IRT44_RS08965	564	187	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1820569	1821915	+							IRT44_RS08970	1347		old_locus_tag=IRT44_08910
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1820569	1821915	+	WP_230077790.1	WP_230077790.1		cytochrome P450			IRT44_RS08970	1347	448	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1822078	1823454	-							IRT44_RS08975	1377		old_locus_tag=IRT44_08915
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1822078	1823454	-	WP_230077791.1	WP_230077791.1		HAMP domain-containing histidine kinase			IRT44_RS08975	1377	458	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1823455	1824174	-							IRT44_RS08980	720		old_locus_tag=IRT44_08920
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1823455	1824174	-	WP_230077792.1	WP_230077792.1		response regulator transcription factor			IRT44_RS08980	720	239	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1824388	1825014	-							IRT44_RS08985	627		old_locus_tag=IRT44_08925
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1824388	1825014	-	WP_230077793.1	WP_230077793.1		C40 family peptidase			IRT44_RS08985	627	208	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1825465	1825878	+							IRT44_RS08990	414		old_locus_tag=IRT44_08930
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1825465	1825878	+	WP_171565072.1	WP_171565072.1		hypothetical protein			IRT44_RS08990	414	137	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1825963	1826658	+							IRT44_RS08995	696		old_locus_tag=IRT44_08935
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1825963	1826658	+	WP_171565071.1	WP_171565071.1		PspA/IM30 family protein			IRT44_RS08995	696	231	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1826746	1827309	+							IRT44_RS09000	564		old_locus_tag=IRT44_08940
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1826746	1827309	+	WP_171565070.1	WP_171565070.1		methyltransferase			IRT44_RS09000	564	187	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1827340	1828194	+					liaF		IRT44_RS09005	855		old_locus_tag=IRT44_08945
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1827340	1828194	+	WP_171565069.1	WP_171565069.1		cell wall-active antibiotics response protein LiaF	liaF		IRT44_RS09005	855	284	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1828208	1829368	+							IRT44_RS09010	1161		old_locus_tag=IRT44_08950
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1828208	1829368	+	WP_171565068.1	WP_171565068.1		sensor histidine kinase			IRT44_RS09010	1161	386	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1829365	1829994	+							IRT44_RS09015	630		old_locus_tag=IRT44_08955
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1829365	1829994	+	WP_171565067.1	WP_171565067.1		response regulator transcription factor			IRT44_RS09015	630	209	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1830169	1830909	-							IRT44_RS09020	741		old_locus_tag=IRT44_08960
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1830169	1830909	-	WP_230077794.1	WP_230077794.1		hypothetical protein			IRT44_RS09020	741	246	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1831355	1832176	+							IRT44_RS09025	822		old_locus_tag=IRT44_08965
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1831355	1832176	+	WP_230077795.1	WP_230077795.1		metallophosphoesterase			IRT44_RS09025	822	273	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1832320	1832550	+							IRT44_RS09030	231		old_locus_tag=IRT44_08970
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1832320	1832550	+	WP_171565065.1	WP_171565065.1		YneF family protein			IRT44_RS09030	231	76	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1832565	1832750	+							IRT44_RS09035	186		old_locus_tag=IRT44_08975
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1832565	1832750	+	WP_171565064.1	WP_171565064.1		hypothetical protein			IRT44_RS09035	186	61	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1832826	1833593	-							IRT44_RS09040	768		old_locus_tag=IRT44_08980
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1832826	1833593	-	WP_171565063.1	WP_171565063.1		TSUP family transporter			IRT44_RS09040	768	255	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1833787	1834395	+							IRT44_RS09045	609		old_locus_tag=IRT44_08985
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1833787	1834395	+	WP_171565062.1	WP_171565062.1		superoxide dismutase			IRT44_RS09045	609	202	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	1834659	1835453	+							IRT44_RS09050	795		old_locus_tag=IRT44_08990
