# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1978953	1979129	-							BBF96_RS16425	177		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1978953	1979129	-	WP_164730979.1	WP_164730979.1		hypothetical protein			BBF96_RS16425	177	58	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1979739	1980095	-							BBF96_RS09015	357		old_locus_tag=BBF96_08945
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1979739	1980095	-	WP_127016839.1	WP_127016839.1		hypothetical protein			BBF96_RS09015	357	118	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1980097	1981245	-							BBF96_RS09020	1149		old_locus_tag=BBF96_08950
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1980097	1981245	-	WP_127016840.1	WP_127016840.1		DUF4225 domain-containing protein			BBF96_RS09020	1149	382	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1981855	1982211	-							BBF96_RS09025	357		old_locus_tag=BBF96_08955
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1981855	1982211	-	WP_127016841.1	WP_127016841.1		hypothetical protein			BBF96_RS09025	357	118	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1982213	1991983	-							BBF96_RS09030	9771		old_locus_tag=BBF96_08960
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1982213	1991983	-	WP_127016842.1	WP_127016842.1		discoidin domain-containing protein			BBF96_RS09030	9771	3256	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1991998	2000355	-							BBF96_RS09035	8358		old_locus_tag=BBF96_08965
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	1991998	2000355	-	WP_127016843.1	WP_127016843.1		PKD domain-containing protein			BBF96_RS09035	8358	2785	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2001392	2002615	+							BBF96_RS09045	1224		old_locus_tag=BBF96_08970
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2001392	2002615	+	WP_127016845.1	WP_127016845.1		MFS transporter			BBF96_RS09045	1224	407	
gene	pseudogene	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2002767	2003701	-							BBF96_RS16895	935		partial;pseudo;old_locus_tag=BBF96_08975
CDS	without_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2002767	2003701	-				DDE-type integrase/transposase/recombinase			BBF96_RS16895	935		partial;pseudo
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2004403	2005629	-							BBF96_RS09055	1227		old_locus_tag=BBF96_08980
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2004403	2005629	-	WP_127016847.1	WP_127016847.1		MFS transporter			BBF96_RS09055	1227	408	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2005653	2005859	-							BBF96_RS09060	207		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2005653	2005859	-	WP_236777929.1	WP_236777929.1		hypothetical protein			BBF96_RS09060	207	68	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2006424	2006879	-							BBF96_RS09065	456		old_locus_tag=BBF96_08985
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2006424	2006879	-	WP_127016849.1	WP_127016849.1		NUDIX domain-containing protein			BBF96_RS09065	456	151	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2008520	2009332	-							BBF96_RS09075	813		old_locus_tag=BBF96_08990
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2008520	2009332	-	WP_127016850.1	WP_127016850.1		glycosyl transferase family 4			BBF96_RS09075	813	270	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2009329	2010027	-							BBF96_RS09080	699		old_locus_tag=BBF96_08995
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2009329	2010027	-	WP_236777795.1	WP_236777795.1		glycosyltransferase family 2 protein			BBF96_RS09080	699	232	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2009999	2010601	-							BBF96_RS09085	603		old_locus_tag=BBF96_09000
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2009999	2010601	-	WP_127016852.1	WP_127016852.1		copper transporter			BBF96_RS09085	603	200	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2010631	2011749	-					steA		BBF96_RS09090	1119		old_locus_tag=BBF96_09005
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2010631	2011749	-	WP_127016853.1	WP_127016853.1		putative cytokinetic ring protein SteA	steA		BBF96_RS09090	1119	372	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2012067	2012846	-					spo0A		BBF96_RS09095	780		old_locus_tag=BBF96_09010
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2012067	2012846	-	WP_205665612.1	WP_205665612.1		sporulation transcription factor Spo0A	spo0A		BBF96_RS09095	780	259	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2013049	2014374	-					spoIVB		BBF96_RS09100	1326		old_locus_tag=BBF96_09015
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2013049	2014374	-	WP_127016855.1	WP_127016855.1		SpoIVB peptidase	spoIVB		BBF96_RS09100	1326	441	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2014484	2016211	-					recN		BBF96_RS09105	1728		old_locus_tag=BBF96_09020
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2014484	2016211	-	WP_127016856.1	WP_127016856.1		DNA repair protein RecN	recN		BBF96_RS09105	1728	575	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2016240	2016692	-					argR		BBF96_RS09110	453		old_locus_tag=BBF96_09025
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2016240	2016692	-	WP_127016857.1	WP_127016857.1		arginine repressor	argR		BBF96_RS09110	453	150	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2016709	2017584	-							BBF96_RS09115	876		old_locus_tag=BBF96_09030
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2016709	2017584	-	WP_127016858.1	WP_127016858.1		NAD(+)/NADH kinase			BBF96_RS09115	876	291	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2017615	2018427	-							BBF96_RS09120	813		old_locus_tag=BBF96_09035
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2017615	2018427	-	WP_127016859.1	WP_127016859.1		TlyA family RNA methyltransferase			BBF96_RS09120	813	270	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2018445	2020322	-					dxs		BBF96_RS09125	1878		old_locus_tag=BBF96_09040
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2018445	2020322	-	WP_127016860.1	WP_127016860.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		BBF96_RS09125	1878	625	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2020274	2020882	-							BBF96_RS09130	609		old_locus_tag=BBF96_09045
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2020274	2020882	-	WP_205665613.1	WP_205665613.1		hypothetical protein			BBF96_RS09130	609	202	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2021577	2022467	-							BBF96_RS09135	891		old_locus_tag=BBF96_09050
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2021577	2022467	-	WP_127016861.1	WP_127016861.1		polyprenyl synthetase family protein			BBF96_RS09135	891	296	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2022468	2022701	-							BBF96_RS09140	234		old_locus_tag=BBF96_09055
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2022468	2022701	-	WP_127016862.1	WP_127016862.1		exodeoxyribonuclease VII small subunit			BBF96_RS09140	234	77	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2022790	2024022	-					xseA		BBF96_RS09145	1233		old_locus_tag=BBF96_09060
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2022790	2024022	-	WP_236777796.1	WP_236777796.1		exodeoxyribonuclease VII large subunit	xseA		BBF96_RS09145	1233	410	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2024980	2025816	-					folD		BBF96_RS09155	837		old_locus_tag=BBF96_09065
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2024980	2025816	-	WP_127016863.1	WP_127016863.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD		BBF96_RS09155	837	278	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2025829	2027220	-					gltA		BBF96_RS09160	1392		old_locus_tag=BBF96_09070
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2025829	2027220	-	WP_127016864.1	WP_127016864.1		NADPH-dependent glutamate synthase	gltA		BBF96_RS09160	1392	463	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2027211	2028056	-							BBF96_RS09165	846		old_locus_tag=BBF96_09075
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2027211	2028056	-	WP_127016865.1	WP_127016865.1		sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein			BBF96_RS09165	846	281	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2028431	2028637	-							BBF96_RS09170	207		old_locus_tag=BBF96_09080
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2028431	2028637	-	WP_127016866.1	WP_127016866.1		hypothetical protein			BBF96_RS09170	207	68	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2028693	2028944	-							BBF96_RS09175	252		old_locus_tag=BBF96_09085
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2028693	2028944	-	WP_127016867.1	WP_127016867.1		hypothetical protein			BBF96_RS09175	252	83	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2029113	2029253	-							BBF96_RS16435	141		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2029113	2029253	-	WP_164730984.1	WP_164730984.1		hypothetical protein			BBF96_RS16435	141	46	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2029266	2031113	-					feoB		BBF96_RS09180	1848		old_locus_tag=BBF96_09090
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2029266	2031113	-	WP_127016868.1	WP_127016868.1		ferrous iron transport protein B	feoB		BBF96_RS09180	1848	615	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2031100	2031348	-							BBF96_RS09185	249		old_locus_tag=BBF96_09095
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2031100	2031348	-	WP_127016869.1	WP_127016869.1		ferrous iron transport protein A			BBF96_RS09185	249	82	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2031867	2033186	-					hydE		BBF96_RS09190	1320		old_locus_tag=BBF96_09100
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2031867	2033186	-	WP_127016870.1	WP_127016870.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydE	hydE		BBF96_RS09190	1320	439	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2033205	2034587	-					hydG		BBF96_RS09195	1383		old_locus_tag=BBF96_09105
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2033205	2034587	-	WP_127016871.1	WP_127016871.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydG	hydG		BBF96_RS09195	1383	460	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2034807	2035205	-							BBF96_RS09200	399		old_locus_tag=BBF96_09110
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2034807	2035205	-	WP_127016872.1	WP_127016872.1		hypothetical protein			BBF96_RS09200	399	132	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2035219	2035647	-							BBF96_RS09205	429		old_locus_tag=BBF96_09115
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2035219	2035647	-	WP_127016873.1	WP_127016873.1		hypothetical protein			BBF96_RS09205	429	142	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2035862	2037418	+							BBF96_RS09210	1557		old_locus_tag=BBF96_09120
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2035862	2037418	+	WP_127016741.1	WP_127016741.1		IS1182 family transposase			BBF96_RS09210	1557	518	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2037542	2039284	-							BBF96_RS09215	1743		old_locus_tag=BBF96_09125
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2037542	2039284	-	WP_127016874.1	WP_127016874.1		NADH-dependent [FeFe] hydrogenase, group A6			BBF96_RS09215	1743	580	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2039291	2041087	-					nuoF		BBF96_RS09220	1797		old_locus_tag=BBF96_09130
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2039291	2041087	-	WP_127016875.1	WP_127016875.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		BBF96_RS09220	1797	598	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2041140	2041490	-							BBF96_RS09225	351		old_locus_tag=BBF96_09135
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2041140	2041490	-	WP_127016876.1	WP_127016876.1		(2Fe-2S) ferredoxin domain-containing protein			BBF96_RS09225	351	116	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2041524	2042015	-					nuoE		BBF96_RS09230	492		old_locus_tag=BBF96_09140
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2041524	2042015	-	WP_127016877.1	WP_127016877.1		NADH-quinone oxidoreductase subunit NuoE	nuoE		BBF96_RS09230	492	163	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2042368	2043309	-							BBF96_RS09235	942		old_locus_tag=BBF96_09145
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2042368	2043309	-	WP_127016878.1	WP_127016878.1		O-sialoglycoprotein endopeptidase			BBF96_RS09235	942	313	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2043306	2043734	-					nusB		BBF96_RS09240	429		old_locus_tag=BBF96_09150
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2043306	2043734	-	WP_127016879.1	WP_127016879.1		transcription antitermination factor NusB	nusB		BBF96_RS09240	429	142	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2043761	2043994	-							BBF96_RS09245	234		old_locus_tag=BBF96_09155
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2043761	2043994	-	WP_127016880.1	WP_127016880.1		DUF2273 domain-containing protein			BBF96_RS09245	234	77	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2044016	2044567	-					amaP		BBF96_RS09250	552		old_locus_tag=BBF96_09160
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2044016	2044567	-	WP_127016881.1	WP_127016881.1		alkaline shock response membrane anchor protein AmaP	amaP		BBF96_RS09250	552	183	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2044581	2044973	-							BBF96_RS09255	393		old_locus_tag=BBF96_09165
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2044581	2044973	-	WP_127016882.1	WP_127016882.1		Asp23/Gls24 family envelope stress response protein			BBF96_RS09255	393	130	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2045019	2046368	-					accC		BBF96_RS09260	1350		old_locus_tag=BBF96_09170
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2045019	2046368	-	WP_127016883.1	WP_127016883.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		BBF96_RS09260	1350	449	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2046394	2046870	-					accB		BBF96_RS09265	477		old_locus_tag=BBF96_09175
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2046394	2046870	-	WP_127016884.1	WP_127016884.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		BBF96_RS09265	477	158	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2047163	2048365	-							BBF96_RS09270	1203		old_locus_tag=BBF96_09180
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2047163	2048365	-	WP_081499421.1	WP_081499421.1		ISL3 family transposase			BBF96_RS09270	1203	400	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2048631	2049227	-							BBF96_RS09275	597		old_locus_tag=BBF96_09185
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2048631	2049227	-	WP_236777797.1	WP_236777797.1		SpoIIIAH-like family protein			BBF96_RS09275	597	198	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2049238	2049855	-					spoIIIAG		BBF96_RS09280	618		old_locus_tag=BBF96_09190
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2049238	2049855	-	WP_164730985.1	WP_164730985.1		stage III sporulation protein AG	spoIIIAG		BBF96_RS09280	618	205	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2049867	2050481	-					spoIIIAF		BBF96_RS09285	615		old_locus_tag=BBF96_09195
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2049867	2050481	-	WP_127016886.1	WP_127016886.1		stage III sporulation protein AF	spoIIIAF		BBF96_RS09285	615	204	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2050486	2051670	-					spoIIIAE		BBF96_RS09290	1185		old_locus_tag=BBF96_09200
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2050486	2051670	-	WP_164730986.1	WP_164730986.1		stage III sporulation protein AE	spoIIIAE		BBF96_RS09290	1185	394	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2051693	2052079	-					spoIIIAD		BBF96_RS09295	387		old_locus_tag=BBF96_09205
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2051693	2052079	-	WP_127016888.1	WP_127016888.1		stage III sporulation protein AD	spoIIIAD		BBF96_RS09295	387	128	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2052096	2052290	-					spoIIIAC		BBF96_RS09300	195		old_locus_tag=BBF96_09210
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2052096	2052290	-	WP_127016889.1	WP_127016889.1		stage III sporulation protein AC	spoIIIAC		BBF96_RS09300	195	64	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2052313	2052831	-							BBF96_RS09305	519		old_locus_tag=BBF96_09215
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2052313	2052831	-	WP_127016890.1	WP_127016890.1		stage III sporulation protein AB			BBF96_RS09305	519	172	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2052824	2053819	-					spoIIIAA		BBF96_RS09310	996		old_locus_tag=BBF96_09220
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2052824	2053819	-	WP_127016891.1	WP_127016891.1		stage III sporulation protein AA	spoIIIAA		BBF96_RS09310	996	331	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2054310	2054867	-					efp		BBF96_RS09315	558		old_locus_tag=BBF96_09225
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2054310	2054867	-	WP_127016892.1	WP_127016892.1		elongation factor P	efp		BBF96_RS09315	558	185	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2055087	2055812	-							BBF96_RS09320	726		old_locus_tag=BBF96_09230
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2055087	2055812	-	WP_127016893.1	WP_127016893.1		ABC transporter ATP-binding protein			BBF96_RS09320	726	241	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2055809	2057104	-							BBF96_RS09325	1296		old_locus_tag=BBF96_09235
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2055809	2057104	-	WP_127016894.1	WP_127016894.1		HlyD family efflux transporter periplasmic adaptor subunit			BBF96_RS09325	1296	431	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2057118	2058365	-							BBF96_RS09330	1248		old_locus_tag=BBF96_09240
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2057118	2058365	-	WP_127016895.1	WP_127016895.1		ABC transporter permease			BBF96_RS09330	1248	415	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2058379	2059674	-							BBF96_RS09335	1296		old_locus_tag=BBF96_09245
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2058379	2059674	-	WP_127016896.1	WP_127016896.1		ABC transporter permease			BBF96_RS09335	1296	431	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2059708	2061090	-							BBF96_RS09340	1383		old_locus_tag=BBF96_09250
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2059708	2061090	-	WP_127016897.1	WP_127016897.1		TolC family protein			BBF96_RS09340	1383	460	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2061080	2062192	-							BBF96_RS09345	1113		old_locus_tag=BBF96_09255
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2061080	2062192	-	WP_127016898.1	WP_127016898.1		TolC family protein			BBF96_RS09345	1113	370	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2062721	2063791	-							BBF96_RS09350	1071		old_locus_tag=BBF96_09260
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2062721	2063791	-	WP_127016899.1	WP_127016899.1		Xaa-Pro peptidase family protein			BBF96_RS09350	1071	356	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2064042	2064485	-					aroQ		BBF96_RS09355	444		old_locus_tag=BBF96_09265
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2064042	2064485	-	WP_127016900.1	WP_127016900.1		type II 3-dehydroquinate dehydratase	aroQ		BBF96_RS09355	444	147	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2064510	2065778	-							BBF96_RS09360	1269		old_locus_tag=BBF96_09270
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2064510	2065778	-	WP_127016901.1	WP_127016901.1		hypothetical protein			BBF96_RS09360	1269	422	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2065768	2066457	-							BBF96_RS09365	690		old_locus_tag=BBF96_09275
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2065768	2066457	-	WP_127016902.1	WP_127016902.1		hypothetical protein			BBF96_RS09365	690	229	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2066458	2067000	-					pilO		BBF96_RS09370	543		old_locus_tag=BBF96_09280
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2066458	2067000	-	WP_127016903.1	WP_127016903.1		type 4a pilus biogenesis protein PilO	pilO		BBF96_RS09370	543	180	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2066997	2067536	-							BBF96_RS09375	540		old_locus_tag=BBF96_09285
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2066997	2067536	-	WP_164730987.1	WP_164730987.1		hypothetical protein			BBF96_RS09375	540	179	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2067633	2068094	-							BBF96_RS09380	462		old_locus_tag=BBF96_09290
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2067633	2068094	-	WP_164730988.1	WP_164730988.1		zinc ribbon domain-containing protein			BBF96_RS09380	462	153	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2068417	2069310	-					pilM		BBF96_RS09385	894		old_locus_tag=BBF96_09295
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2068417	2069310	-	WP_127016906.1	WP_127016906.1		pilus assembly protein PilM	pilM		BBF96_RS09385	894	297	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2069655	2069924	-							BBF96_RS09390	270		old_locus_tag=BBF96_09300
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2069655	2069924	-	WP_236777798.1	WP_236777798.1		late competence development ComFB family protein			BBF96_RS09390	270	89	
