# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1576263	1577429	-	WP_194520427.1	WP_194520427.1		tryptophan synthase subunit beta	trpB		ISX45_RS07720	1167	388	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1577613	1578134	-							ISX45_RS07725	522		old_locus_tag=ISX45_07725
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1577613	1578134	-	WP_194520428.1	WP_194520428.1		GrpB family protein			ISX45_RS07725	522	173	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1578134	1578499	-							ISX45_RS07730	366		old_locus_tag=ISX45_07730
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1578134	1578499	-	WP_194520429.1	WP_194520429.1		cupin domain-containing protein			ISX45_RS07730	366	121	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1578515	1578907	-							ISX45_RS07735	393		old_locus_tag=ISX45_07735
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1578515	1578907	-	WP_194520430.1	WP_194520430.1		nucleoside 2-deoxyribosyltransferase			ISX45_RS07735	393	130	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1578930	1579481	-							ISX45_RS07740	552		old_locus_tag=ISX45_07740
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1578930	1579481	-	WP_194520431.1	WP_194520431.1		YdbC family protein			ISX45_RS07740	552	183	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1579508	1579798	-							ISX45_RS07745	291		old_locus_tag=ISX45_07745
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1579508	1579798	-	WP_194520653.1	WP_194520653.1		4a-hydroxytetrahydrobiopterin dehydratase			ISX45_RS07745	291	96	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1580183	1581013	-							ISX45_RS07750	831		old_locus_tag=ISX45_07750
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1580183	1581013	-	WP_181556100.1	WP_181556100.1		nicotianamine synthase			ISX45_RS07750	831	276	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1581024	1582328	-							ISX45_RS07755	1305		old_locus_tag=ISX45_07755
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1581024	1582328	-	WP_194520432.1	WP_194520432.1		MATE family efflux transporter			ISX45_RS07755	1305	434	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1582340	1583113	-							ISX45_RS07760	774		old_locus_tag=ISX45_07760
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1582340	1583113	-	WP_181556098.1	WP_181556098.1		dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein			ISX45_RS07760	774	257	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1583130	1583939	-							ISX45_RS07765	810		old_locus_tag=ISX45_07765
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1583130	1583939	-	WP_194520433.1	WP_194520433.1		ABC transporter ATP-binding protein			ISX45_RS07765	810	269	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1583952	1584773	-							ISX45_RS07770	822		old_locus_tag=ISX45_07770
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1583952	1584773	-	WP_228485672.1	WP_228485672.1		ABC transporter permease subunit			ISX45_RS07770	822	273	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1584770	1585711	-							ISX45_RS07775	942		old_locus_tag=ISX45_07775
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1584770	1585711	-	WP_194520434.1	WP_194520434.1		ABC transporter permease			ISX45_RS07775	942	313	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1585713	1587233	-							ISX45_RS07780	1521		old_locus_tag=ISX45_07780
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1585713	1587233	-	WP_194520435.1	WP_194520435.1		ABC transporter substrate-binding protein			ISX45_RS07780	1521	506	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1587581	1587973	-							ISX45_RS07785	393		old_locus_tag=ISX45_07785
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1587581	1587973	-	WP_194520436.1	WP_194520436.1		thiol-disulfide oxidoreductase DCC family protein			ISX45_RS07785	393	130	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1588184	1588852	-							ISX45_RS07790	669		old_locus_tag=ISX45_07790
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1588184	1588852	-	WP_181556093.1	WP_181556093.1		SOS response-associated peptidase			ISX45_RS07790	669	222	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1589536	1589946	-							ISX45_RS07795	411		old_locus_tag=ISX45_07795
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1589536	1589946	-	WP_194520437.1	WP_194520437.1		NUDIX hydrolase			ISX45_RS07795	411	136	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1589909	1590886	-							ISX45_RS07800	978		old_locus_tag=ISX45_07800
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1589909	1590886	-	WP_194520438.1	WP_194520438.1		alpha/beta fold hydrolase			ISX45_RS07800	978	325	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1591206	1593053	-							ISX45_RS07805	1848		old_locus_tag=ISX45_07805
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1591206	1593053	-	WP_194520439.1	WP_194520439.1		monovalent cation:proton antiporter family protein			ISX45_RS07805	1848	615	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1593462	1593935	-							ISX45_RS07810	474		old_locus_tag=ISX45_07810
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1593462	1593935	-	WP_194520440.1	WP_194520440.1		DUF5680 domain-containing protein			ISX45_RS07810	474	157	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1594565	1595317	-							ISX45_RS07815	753		old_locus_tag=ISX45_07815
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1594565	1595317	-	WP_194520441.1	WP_194520441.1		hypothetical protein			ISX45_RS07815	753	250	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1595779	1597461	-							ISX45_RS07820	1683		old_locus_tag=ISX45_07820
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1595779	1597461	-	WP_194520442.1	WP_194520442.1		acyl-CoA dehydrogenase family protein			ISX45_RS07820	1683	560	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1597439	1598968	-							ISX45_RS07825	1530		old_locus_tag=ISX45_07825
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1597439	1598968	-	WP_194520443.1	WP_194520443.1		long-chain-fatty-acid--CoA ligase			ISX45_RS07825	1530	509	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1598955	1599350	-							ISX45_RS07830	396		old_locus_tag=ISX45_07830
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1598955	1599350	-	WP_181556085.1	WP_181556085.1		MerR family DNA-binding transcriptional regulator			ISX45_RS07830	396	131	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1599652	1600440	-							ISX45_RS07835	789		old_locus_tag=ISX45_07835
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1599652	1600440	-	WP_181556084.1	WP_181556084.1		ABC-2 family transporter protein			ISX45_RS07835	789	262	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1600442	1601215	-							ISX45_RS07840	774		old_locus_tag=ISX45_07840
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1600442	1601215	-	WP_181556083.1	WP_181556083.1		ABC-2 family transporter protein			ISX45_RS07840	774	257	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1601205	1602182	-							ISX45_RS07845	978		old_locus_tag=ISX45_07845
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1601205	1602182	-	WP_194520444.1	WP_194520444.1		ABC transporter ATP-binding protein			ISX45_RS07845	978	325	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1602903	1603715	-							ISX45_RS07850	813		old_locus_tag=ISX45_07850
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1602903	1603715	-	WP_181556081.1	WP_181556081.1		ABC transporter ATP-binding protein			ISX45_RS07850	813	270	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1603790	1604800	-							ISX45_RS07855	1011		old_locus_tag=ISX45_07855
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1603790	1604800	-	WP_194520445.1	WP_194520445.1		NAD(P)/FAD-dependent oxidoreductase			ISX45_RS07855	1011	336	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1604821	1605840	-							ISX45_RS07860	1020		old_locus_tag=ISX45_07860
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1604821	1605840	-	WP_181556079.1	WP_181556079.1		iron ABC transporter permease			ISX45_RS07860	1020	339	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1605837	1606862	-							ISX45_RS07865	1026		old_locus_tag=ISX45_07865
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1605837	1606862	-	WP_194520446.1	WP_194520446.1		iron ABC transporter permease			ISX45_RS07865	1026	341	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1607053	1608036	-							ISX45_RS07870	984		old_locus_tag=ISX45_07870
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1607053	1608036	-	WP_194520447.1	WP_194520447.1		iron-hydroxamate ABC transporter substrate-binding protein			ISX45_RS07870	984	327	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1608192	1609154	-							ISX45_RS07875	963		old_locus_tag=ISX45_07875
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1608192	1609154	-	WP_181556076.1	WP_181556076.1		iron-hydroxamate ABC transporter substrate-binding protein			ISX45_RS07875	963	320	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1609856	1612144	+					metE		ISX45_RS07880	2289		old_locus_tag=ISX45_07880
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1609856	1612144	+	WP_194520448.1	WP_194520448.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		ISX45_RS07880	2289	762	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1612164	1612601	+							ISX45_RS07885	438		old_locus_tag=ISX45_07885
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1612164	1612601	+	WP_181556074.1	WP_181556074.1		acyl-CoA thioesterase			ISX45_RS07885	438	145	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1612846	1613118	-							ISX45_RS07890	273		old_locus_tag=ISX45_07890
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1612846	1613118	-	WP_181556073.1	WP_181556073.1		hypothetical protein			ISX45_RS07890	273	90	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1613534	1614241	+							ISX45_RS07895	708		pseudo;old_locus_tag=ISX45_07895
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1613534	1614241	+				IclR family transcriptional regulator			ISX45_RS07895	708		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1614419	1614676	+							ISX45_RS07900	258		old_locus_tag=ISX45_07900
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1614419	1614676	+	WP_181556072.1	WP_181556072.1		ferrous iron transport protein A			ISX45_RS07900	258	85	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1614663	1615397	+							ISX45_RS07905	735		old_locus_tag=ISX45_07905
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1614663	1615397	+	WP_181556071.1	WP_181556071.1		50S ribosome-binding GTPase			ISX45_RS07905	735	244	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1615366	1616760	+							ISX45_RS07910	1395		old_locus_tag=ISX45_07910
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1615366	1616760	+	WP_181556070.1	WP_181556070.1		ferrous iron transporter B			ISX45_RS07910	1395	464	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1616871	1617506	-							ISX45_RS07915	636		old_locus_tag=ISX45_07915
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1616871	1617506	-	WP_194520449.1	WP_194520449.1		histidine phosphatase family protein			ISX45_RS07915	636	211	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1617534	1618553	-							ISX45_RS07920	1020		old_locus_tag=ISX45_07920
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1617534	1618553	-	WP_194520450.1	WP_194520450.1		LD-carboxypeptidase			ISX45_RS07920	1020	339	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1618922	1619116	-							ISX45_RS07925	195		old_locus_tag=ISX45_07925
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1618922	1619116	-	WP_181556067.1	WP_181556067.1		hypothetical protein			ISX45_RS07925	195	64	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1619261	1620151	+							ISX45_RS07930	891		old_locus_tag=ISX45_07930
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1619261	1620151	+	WP_194519539.1	WP_194519539.1		transposase			ISX45_RS07930	891	296	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1620262	1620537	-							ISX45_RS07935	276		old_locus_tag=ISX45_07935
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1620262	1620537	-	WP_181556066.1	WP_181556066.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			ISX45_RS07935	276	91	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1621266	1621679	-							ISX45_RS07940	414		old_locus_tag=ISX45_07940
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1621266	1621679	-	WP_181556065.1	WP_181556065.1		hypothetical protein			ISX45_RS07940	414	137	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1622326	1622499	+							ISX45_RS07945	174		old_locus_tag=ISX45_07945
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1622326	1622499	+	WP_194520451.1	WP_194520451.1		hypothetical protein			ISX45_RS07945	174	57	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1622629	1623138	+							ISX45_RS07950	510		pseudo;old_locus_tag=ISX45_07950
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1622629	1623138	+				transposase			ISX45_RS07950	510		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1623489	1624430	+							ISX45_RS07955	942		old_locus_tag=ISX45_07955
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1623489	1624430	+	WP_181556126.1	WP_181556126.1		LCP family protein			ISX45_RS07955	942	313	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1625771	1626514	-							ISX45_RS07960	744		old_locus_tag=ISX45_07960
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1625771	1626514	-	WP_181556064.1	WP_181556064.1		LytTR family DNA-binding domain-containing protein			ISX45_RS07960	744	247	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1626562	1626873	-							ISX45_RS07965	312		old_locus_tag=ISX45_07965
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1626562	1626873	-	WP_181556063.1	WP_181556063.1		STAS domain-containing protein			ISX45_RS07965	312	103	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1626895	1628973	-							ISX45_RS07970	2079		old_locus_tag=ISX45_07970
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1626895	1628973	-	WP_181556062.1	WP_181556062.1		FapA family protein			ISX45_RS07970	2079	692	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1628980	1629831	-							ISX45_RS07975	852		old_locus_tag=ISX45_07975
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1628980	1629831	-	WP_181556061.1	WP_181556061.1		serine/threonine-protein phosphatase			ISX45_RS07975	852	283	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1629831	1630148	-							ISX45_RS07980	318		old_locus_tag=ISX45_07980
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1629831	1630148	-	WP_181556060.1	WP_181556060.1		STAS domain-containing protein			ISX45_RS07980	318	105	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1630210	1631778	-							ISX45_RS07985	1569		old_locus_tag=ISX45_07985
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1630210	1631778	-	WP_194520452.1	WP_194520452.1		methyl-accepting chemotaxis protein			ISX45_RS07985	1569	522	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1631802	1633289	-							ISX45_RS07990	1488		old_locus_tag=ISX45_07990
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1631802	1633289	-	WP_228485673.1	WP_228485673.1		acyl--CoA ligase			ISX45_RS07990	1488	495	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1633286	1633519	-							ISX45_RS07995	234		old_locus_tag=ISX45_07995
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1633286	1633519	-	WP_181556057.1	WP_181556057.1		acyl carrier protein			ISX45_RS07995	234	77	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1633530	1634564	-							ISX45_RS08000	1035		old_locus_tag=ISX45_08000
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1633530	1634564	-	WP_194520453.1	WP_194520453.1		alpha/beta hydrolase			ISX45_RS08000	1035	344	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1634551	1635399	-							ISX45_RS08005	849		old_locus_tag=ISX45_08005
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1634551	1635399	-	WP_228485674.1	WP_228485674.1		ATP-binding protein			ISX45_RS08005	849	282	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1635536	1636255	-							ISX45_RS08010	720		old_locus_tag=ISX45_08010
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1635536	1636255	-	WP_181556055.1	WP_181556055.1		SDR family oxidoreductase			ISX45_RS08010	720	239	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1636258	1637079	-							ISX45_RS08015	822		old_locus_tag=ISX45_08015
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1636258	1637079	-	WP_181556054.1	WP_181556054.1		6-carboxytetrahydropterin synthase			ISX45_RS08015	822	273	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1637136	1637858	-							ISX45_RS08020	723		old_locus_tag=ISX45_08020
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1637136	1637858	-	WP_194520455.1	WP_194520455.1		EAL domain-containing protein			ISX45_RS08020	723	240	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1638127	1640757	-							ISX45_RS08025	2631		old_locus_tag=ISX45_08025
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1638127	1640757	-	WP_194520456.1	WP_194520456.1		PAS domain S-box protein			ISX45_RS08025	2631	876	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1640861	1641094	-							ISX45_RS08030	234		old_locus_tag=ISX45_08030
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1640861	1641094	-	WP_194520457.1	WP_194520457.1		hypothetical protein			ISX45_RS08030	234	77	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1641115	1641336	+							ISX45_RS08035	222		old_locus_tag=ISX45_08035
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1641115	1641336	+	WP_194520458.1	WP_194520458.1		hypothetical protein			ISX45_RS08035	222	73	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1641639	1641836	-							ISX45_RS08040	198		old_locus_tag=ISX45_08040
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1641639	1641836	-	WP_194520459.1	WP_194520459.1		hypothetical protein			ISX45_RS08040	198	65	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1642702	1643004	-							ISX45_RS08045	303		old_locus_tag=ISX45_08045
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1642702	1643004	-	WP_194520460.1	WP_194520460.1		DUF5634 family protein			ISX45_RS08045	303	100	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1643029	1643640	-					cdaS		ISX45_RS08050	612		old_locus_tag=ISX45_08050
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1643029	1643640	-	WP_194520461.1	WP_194520461.1		sporulation-specific diadenylate cyclase CdaS	cdaS		ISX45_RS08050	612	203	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1643728	1645773	-							ISX45_RS08055	2046		old_locus_tag=ISX45_08055
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1643728	1645773	-	WP_181556048.1	WP_181556048.1		GGDEF domain-containing phosphodiesterase			ISX45_RS08055	2046	681	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1645940	1646146	-					copZ		ISX45_RS08060	207		old_locus_tag=ISX45_08060
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1645940	1646146	-	WP_194520462.1	WP_194520462.1		copper chaperone CopZ	copZ		ISX45_RS08060	207	68	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1646167	1648545	-							ISX45_RS08065	2379		old_locus_tag=ISX45_08065
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1646167	1648545	-	WP_194520463.1	WP_194520463.1		heavy metal translocating P-type ATPase			ISX45_RS08065	2379	792	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1648559	1648867	-							ISX45_RS08070	309		old_locus_tag=ISX45_08070
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1648559	1648867	-	WP_181556124.1	WP_181556124.1		metal-sensing transcriptional repressor			ISX45_RS08070	309	102	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1649094	1649591	+							ISX45_RS08075	498		pseudo;old_locus_tag=ISX45_08075
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1649094	1649591	+				8-oxo-dGTP diphosphatase			ISX45_RS08075	498		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1649728	1650453	-					fhuF		ISX45_RS08080	726		old_locus_tag=ISX45_08080
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1649728	1650453	-	WP_194520464.1	WP_194520464.1		siderophore-iron reductase FhuF	fhuF		ISX45_RS08080	726	241	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1650453	1651265	-							ISX45_RS08085	813		old_locus_tag=ISX45_08085
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1650453	1651265	-	WP_181556044.1	WP_181556044.1		ABC transporter ATP-binding protein			ISX45_RS08085	813	270	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1651284	1652333	-							ISX45_RS08090	1050		old_locus_tag=ISX45_08090
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1651284	1652333	-	WP_194520465.1	WP_194520465.1		iron ABC transporter permease			ISX45_RS08090	1050	349	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1652330	1653331	-							ISX45_RS08095	1002		old_locus_tag=ISX45_08095
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1652330	1653331	-	WP_181556042.1	WP_181556042.1		iron ABC transporter permease			ISX45_RS08095	1002	333	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1653538	1654509	+							ISX45_RS08100	972		old_locus_tag=ISX45_08100
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1653538	1654509	+	WP_181556041.1	WP_181556041.1		iron-siderophore ABC transporter substrate-binding protein			ISX45_RS08100	972	323	
